OMP_ST:71368_!_Escherichia coli K-12 JW0265
OMP_ST:71369_!_Escherichia coli K-12 JW0266
OMP_ST:71370_!_Escherichia coli K-12 JW0270
OMP_ST:71371_!_Escherichia coli K-12 JW0271
OMP_ST:71372_!_Escherichia coli K-12 JW0272
OMP_ST:71373_!_Escherichia coli K-12 JW0273
OMP_ST:71374_!_Escherichia coli K-12 JW0274
OMP_ST:71375_!_Escherichia coli K-12 JW0275
OMP_ST:71376_!_Escherichia coli K-12 JW0276
OMP_ST:71377_!_Escherichia coli K-12 JW0277
OMP_ST:71378_!_Escherichia coli K-12 JW0278
OMP_ST:71379_!_Escherichia coli K-12 JW0279
OMP_ST:71380_!_Escherichia coli K-12 JW0280
OMP_ST:71381_!_Escherichia coli K-12 JW0281
OMP_ST:71382_!_Escherichia coli K-12 JW0282
OMP_ST:71383_!_Escherichia coli K-12 JW0284
OMP_ST:71384_!_Escherichia coli K-12 JW0285
OMP_ST:71385_!_Escherichia coli K-12 JW0286
OMP_ST:71386_!_Escherichia coli K-12 JW0287
OMP_ST:71387_!_Escherichia coli K-12 JW0291
OMP_ST:71388_!_Escherichia coli K-12 JW0298
OMP_ST:71389_!_Escherichia coli K-12 JW0300
OMP_ST:71390_!_Escherichia coli K-12 JW0302
OMP_ST:71391_!_Escherichia coli K-12 JW0303
OMP_ST:71392_!_Escherichia coli K-12 JW0304
OMP_ST:71393_!_Escherichia coli K-12 JW0305
OMP_ST:71394_!_Escherichia coli K-12 JW0307
OMP_ST:71395_!_Escherichia coli K-12 JW0308
OMP_ST:71396_!_Escherichia coli K-12 JW0309
OMP_ST:71397_!_Escherichia coli K-12 JW0310
OMP_ST:71398_!_Escherichia coli K-12 JW0311
OMP_ST:71399_!_Escherichia coli K-12 JW0312
OMP_ST:71400_!_Escherichia coli K-12 JW0313
OMP_ST:71401_!_Escherichia coli K-12 JW0315
OMP_ST:71402_!_Escherichia coli K-12 JW0316
OMP_ST:71403_!_Escherichia coli K-12 JW0317
OMP_ST:71404_!_Escherichia coli K-12 JW0318
OMP_ST:71405_!_Escherichia coli K-12 JW0320
OMP_ST:71406_!_Escherichia coli K-12 JW0321
OMP_ST:71407_!_Escherichia coli K-12 JW0322
OMP_ST:71408_!_Escherichia coli K-12 JW0323
OMP_ST:71409_!_Escherichia coli K-12 JW0324
OMP_ST:71410_!_Escherichia coli K-12 JW0326
OMP_ST:71411_!_Escherichia coli K-12 JW0327
OMP_ST:71412_!_Escherichia coli K-12 JW0328
OMP_ST:71413_!_Escherichia coli K-12 JW0330
OMP_ST:71414_!_Escherichia coli K-12 JW0331
OMP_ST:71415_!_Escherichia coli K-12 JW0332
OMP_ST:71416_!_Escherichia coli K-12 JW0333
OMP_ST:71417_!_Escherichia coli K-12 JW0334
OMP_ST:71418_!_Escherichia coli K-12 JW0336
OMP_ST:71419_!_Escherichia coli K-12 JW0337
OMP_ST:71420_!_Escherichia coli K-12 JW0338
OMP_ST:71421_!_Escherichia coli K-12 JW0339
OMP_ST:71422_!_Escherichia coli K-12 JW0340
OMP_ST:71423_!_Escherichia coli K-12 JW0341
OMP_ST:71424_!_Escherichia coli K-12 JW0342
OMP_ST:71425_!_Escherichia coli K-12 JW0343
OMP_ST:71426_!_Escherichia coli K-12 JW0345
OMP_ST:71427_!_Escherichia coli K-12 JW0346
OMP_ST:71428_!_Escherichia coli K-12 JW0347
OMP_ST:71429_!_Escherichia coli K-12 JW0348
OMP_ST:71430_!_Escherichia coli K-12 JW0349
OMP_ST:71431_!_Escherichia coli K-12 JW0350
OMP_ST:71432_!_Escherichia coli K-12 JW0355
OMP_ST:71433_!_Escherichia coli K-12 JW0356
OMP_ST:71434_!_Escherichia coli K-12 JW0357
OMP_ST:71435_!_Escherichia coli K-12 JW0358
OMP_ST:71436_!_Escherichia coli K-12 JW0359
OMP_ST:71437_!_Escherichia coli K-12 JW0360
OMP_ST:71438_!_Escherichia coli K-12 JW0362
OMP_ST:71439_!_Escherichia coli K-12 JW0366
OMP_ST:71440_!_Escherichia coli K-12 JW0368
OMP_ST:71441_!_Escherichia coli K-12 JW0370
OMP_ST:71442_!_Escherichia coli K-12 JW0372
OMP_ST:71443_!_Escherichia coli K-12 JW0373
OMP_ST:71444_!_Escherichia coli K-12 JW0374
OMP_ST:71445_!_Escherichia coli K-12 JW0376
OMP_ST:71446_!_Escherichia coli K-12 JW0377
OMP_ST:71447_!_Escherichia coli K-12 JW0378
OMP_ST:71448_!_Escherichia coli K-12 JW0379
OMP_ST:71449_!_Escherichia coli K-12 JW0380
OMP_ST:71450_!_Escherichia coli K-12 JW0381
OMP_ST:71451_!_Escherichia coli K-12 JW0382
OMP_ST:71452_!_Escherichia coli K-12 JW0383
OMP_ST:71453_!_Escherichia coli K-12 JW0384
OMP_ST:71454_!_Escherichia coli K-12 JW0385
OMP_ST:71455_!_Escherichia coli K-12 JW0386
OMP_ST:71456_!_Escherichia coli K-12 JW0387
OMP_ST:71457_!_Escherichia coli K-12 JW0388
OMP_ST:71458_!_Escherichia coli K-12 JW0389
OMP_ST:71459_!_Escherichia coli K-12 JW0390
OMP_ST:71460_!_Escherichia coli K-12 JW0391
OMP_ST:71461_!_Escherichia coli K-12 JW0393
OMP_ST:71462_!_Escherichia coli K-12 JW0394
OMP_ST:71463_!_Escherichia coli K-12 JW0395
OMP_ST:71464_!_Escherichia coli K-12 JW0396
OMP_ST:71465_!_Escherichia coli K-12 JW0397
OMP_ST:71466_!_Escherichia coli K-12 JW0400
OMP_ST:71467_!_Escherichia coli K-12 JW0403
OMP_ST:71468_!_Escherichia coli K-12 JW0408
OMP_ST:71469_!_Escherichia coli K-12 JW0409
OMP_ST:71470_!_Escherichia coli K-12 JW0412
OMP_ST:71471_!_Escherichia coli K-12 JW0413
OMP_ST:71472_!_Escherichia coli K-12 JW0415
OMP_ST:71473_!_Escherichia coli K-12 JW0418
OMP_ST:71474_!_Escherichia coli K-12 JW0419
OMP_ST:71475_!_Escherichia coli K-12 JW0420
OMP_ST:71476_!_Escherichia coli K-12 JW0421
OMP_ST:71477_!_Escherichia coli K-12 JW0423
OMP_ST:71478_!_Escherichia coli K-12 JW0424
OMP_ST:71479_!_Escherichia coli K-12 JW0426
OMP_ST:71480_!_Escherichia coli K-12 JW0427
OMP_ST:71481_!_Escherichia coli K-12 JW0428
OMP_ST:71482_!_Escherichia coli K-12 JW0429
OMP_ST:71483_!_Escherichia coli K-12 JW0430
OMP_ST:71484_!_Escherichia coli K-12 JW0432
OMP_ST:71485_!_Escherichia coli K-12 JW0433
OMP_ST:71486_!_Escherichia coli K-12 JW0434
OMP_ST:71487_!_Escherichia coli K-12 JW0435
OMP_ST:71488_!_Escherichia coli K-12 JW0436
OMP_ST:71489_!_Escherichia coli K-12 JW0437
OMP_ST:71490_!_Escherichia coli K-12 JW0438
OMP_ST:71491_!_Escherichia coli K-12 JW0440
OMP_ST:71492_!_Escherichia coli K-12 JW0441
OMP_ST:71493_!_Escherichia coli K-12 JW0442
OMP_ST:71494_!_Escherichia coli K-12 JW0443
OMP_ST:71495_!_Escherichia coli K-12 JW0444
OMP_ST:71496_!_Escherichia coli K-12 JW0445
OMP_ST:71497_!_Escherichia coli K-12 JW0448
OMP_ST:71498_!_Escherichia coli K-12 JW0449
OMP_ST:71499_!_Escherichia coli K-12 JW0450
OMP_ST:71500_!_Escherichia coli K-12 JW0453
OMP_ST:71501_!_Escherichia coli K-12 JW0454
OMP_ST:71502_!_Escherichia coli K-12 JW0455
OMP_ST:71503_!_Escherichia coli K-12 JW0456
OMP_ST:71504_!_Escherichia coli K-12 JW0457
OMP_ST:71505_!_Escherichia coli K-12 JW0458
OMP_ST:71506_!_Escherichia coli K-12 JW0460
OMP_ST:71507_!_Escherichia coli K-12 JW0461
OMP_ST:71508_!_Escherichia coli K-12 JW0465
OMP_ST:71509_!_Escherichia coli K-12 JW0466
OMP_ST:71510_!_Escherichia coli K-12 JW0467
OMP_ST:71511_!_Escherichia coli K-12 JW0468
OMP_ST:71512_!_Escherichia coli K-12 JW0469
OMP_ST:71513_!_Escherichia coli K-12 JW0471
OMP_ST:71514_!_Escherichia coli K-12 JW0472
OMP_ST:71515_!_Escherichia coli K-12 JW0473
OMP_ST:71516_!_Escherichia coli K-12 JW0474
OMP_ST:71517_!_Escherichia coli K-12 JW0475
OMP_ST:71518_!_Escherichia coli K-12 JW0476
OMP_ST:71519_!_Escherichia coli K-12 JW0478
OMP_ST:71520_!_Escherichia coli K-12 JW0479
OMP_ST:71521_!_Escherichia coli K-12 JW0482
OMP_ST:71522_!_Escherichia coli K-12 JW0483
OMP_ST:71523_!_Escherichia coli K-12 JW0484
OMP_ST:71524_!_Escherichia coli K-12 JW0485
OMP_ST:71525_!_Escherichia coli K-12 JW0486
OMP_ST:71526_!_Escherichia coli K-12 JW0487
OMP_ST:71527_!_Escherichia coli K-12 JW0488
OMP_ST:71528_!_Escherichia coli K-12 JW0489
OMP_ST:71529_!_Escherichia coli K-12 JW0491
OMP_ST:71530_!_Escherichia coli K-12 JW0492
OMP_ST:71531_!_Escherichia coli K-12 JW0493
OMP_ST:71532_!_Escherichia coli K-12 JW0494
OMP_ST:71533_!_Escherichia coli K-12 JW0495
OMP_ST:71534_!_Escherichia coli K-12 JW0496
OMP_ST:71535_!_Escherichia coli K-12 JW0497
OMP_ST:71536_!_Escherichia coli K-12 JW0498
OMP_ST:71537_!_Escherichia coli K-12 JW0499
OMP_ST:71538_!_Escherichia coli K-12 JW0500
OMP_ST:71539_!_Escherichia coli K-12 JW0501
OMP_ST:71540_!_Escherichia coli K-12 JW0502
OMP_ST:71541_!_Escherichia coli K-12 JW0503
OMP_ST:71542_!_Escherichia coli K-12 JW0504
OMP_ST:71543_!_Escherichia coli K-12 JW0505
OMP_ST:71544_!_Escherichia coli K-12 JW0510
OMP_ST:71545_!_Escherichia coli K-12 JW0512
OMP_ST:71546_!_Escherichia coli K-12 JW0516
OMP_ST:71547_!_Escherichia coli K-12 JW0519
OMP_ST:71548_!_Escherichia coli K-12 JW0520
OMP_ST:71549_!_Escherichia coli K-12 JW0521
OMP_ST:71550_!_Escherichia coli K-12 JW0525
OMP_ST:71551_!_Escherichia coli K-12 JW0526
OMP_ST:71552_!_Escherichia coli K-12 JW0527
OMP_ST:71553_!_Escherichia coli K-12 JW0530
OMP_ST:71554_!_Escherichia coli K-12 JW0531
OMP_ST:71555_!_Escherichia coli K-12 JW0532
OMP_ST:71556_!_Escherichia coli K-12 JW0533
OMP_ST:71557_!_Escherichia coli K-12 JW0534
OMP_ST:71558_!_Escherichia coli K-12 JW0535
OMP_ST:71559_!_Escherichia coli K-12 JW0537
OMP_ST:71560_!_Escherichia coli K-12 JW0538
OMP_ST:71561_!_Escherichia coli K-12 JW0539
OMP_ST:71562_!_Escherichia coli K-12 JW0543
OMP_ST:71563_!_Escherichia coli K-12 JW0544
OMP_ST:71564_!_Escherichia coli K-12 JW0546
OMP_ST:71565_!_Escherichia coli K-12 JW0548
OMP_ST:71566_!_Escherichia coli K-12 JW0551
OMP_ST:71567_!_Escherichia coli K-12 JW0552
OMP_ST:71568_!_Escherichia coli K-12 JW0553
OMP_ST:71569_!_Escherichia coli K-12 JW0554
OMP_ST:71570_!_Escherichia coli K-12 JW0555
OMP_ST:71571_!_Escherichia coli K-12 JW0556
OMP_ST:71572_!_Escherichia coli K-12 JW0557
OMP_ST:71573_!_Escherichia coli K-12 JW0558
OMP_ST:71574_!_Escherichia coli K-12 JW0561
OMP_ST:71575_!_Escherichia coli K-12 JW0562
OMP_ST:71576_!_Escherichia coli K-12 JW0563
OMP_ST:71577_!_Escherichia coli K-12 JW0564
OMP_ST:71578_!_Escherichia coli K-12 JW0565
OMP_ST:71579_!_Escherichia coli K-12 JW0566
OMP_ST:71580_!_Escherichia coli K-12 JW0567
OMP_ST:71581_!_Escherichia coli K-12 JW0569
OMP_ST:71582_!_Escherichia coli K-12 JW0570
OMP_ST:71583_!_Escherichia coli K-12 JW0577
OMP_ST:71584_!_Escherichia coli K-12 JW0579
OMP_ST:71585_!_Escherichia coli K-12 JW0580
OMP_ST:71586_!_Escherichia coli K-12 JW0583
OMP_ST:71587_!_Escherichia coli K-12 JW0585
OMP_ST:71588_!_Escherichia coli K-12 JW0588
OMP_ST:71589_!_Escherichia coli K-12 JW0589
OMP_ST:71590_!_Escherichia coli K-12 JW0590
OMP_ST:71591_!_Escherichia coli K-12 JW0591
OMP_ST:71592_!_Escherichia coli K-12 JW0593
OMP_ST:71593_!_Escherichia coli K-12 JW0594
OMP_ST:71594_!_Escherichia coli K-12 JW0595
OMP_ST:71595_!_Escherichia coli K-12 JW0597
OMP_ST:71596_!_Escherichia coli K-12 JW0598
OMP_ST:71597_!_Escherichia coli K-12 JW0600
OMP_ST:71598_!_Escherichia coli K-12 JW0601
OMP_ST:71599_!_Escherichia coli K-12 JW0602
OMP_ST:71600_!_Escherichia coli K-12 JW0603
OMP_ST:71601_!_Escherichia coli K-12 JW0604
OMP_ST:71602_!_Escherichia coli K-12 JW0605
OMP_ST:71603_!_Escherichia coli K-12 JW0606
OMP_ST:71604_!_Escherichia coli K-12 JW0608
OMP_ST:71605_!_Escherichia coli K-12 JW0609
OMP_ST:71606_!_Escherichia coli K-12 JW0610
OMP_ST:71607_!_Escherichia coli K-12 JW0611
OMP_ST:71608_!_Escherichia coli K-12 JW0612
OMP_ST:71609_!_Escherichia coli K-12 JW0616
OMP_ST:71610_!_Escherichia coli K-12 JW0617
OMP_ST:71611_!_Escherichia coli K-12 JW0618
OMP_ST:71612_!_Escherichia coli K-12 JW0619
OMP_ST:71613_!_Escherichia coli K-12 JW0620
OMP_ST:71614_!_Escherichia coli K-12 JW0621
OMP_ST:71615_!_Escherichia coli K-12 JW0622
OMP_ST:71616_!_Escherichia coli K-12 JW0624
OMP_ST:71617_!_Escherichia coli K-12 JW0627
OMP_ST:71618_!_Escherichia coli K-12 JW0628
OMP_ST:71619_!_Escherichia coli K-12 JW0633
OMP_ST:71620_!_Escherichia coli K-12 JW0638
OMP_ST:71621_!_Escherichia coli K-12 JW0640
OMP_ST:71622_!_Escherichia coli K-12 JW0642
OMP_ST:71623_!_Escherichia coli K-12 JW0643
OMP_ST:71624_!_Escherichia coli K-12 JW0644
OMP_ST:71625_!_Escherichia coli K-12 JW0645
OMP_ST:71626_!_Escherichia coli K-12 JW0646
OMP_ST:71627_!_Escherichia coli K-12 JW0647
OMP_ST:71628_!_Escherichia coli K-12 JW0648
OMP_ST:71629_!_Escherichia coli K-12 JW0649
OMP_ST:71630_!_Escherichia coli K-12 JW0655
OMP_ST:71631_!_Escherichia coli K-12 JW0656
OMP_ST:71632_!_Escherichia coli K-12 JW0657
OMP_ST:71633_!_Escherichia coli K-12 JW0658
OMP_ST:71634_!_Escherichia coli K-12 JW0661
OMP_ST:71635_!_Escherichia coli K-12 JW0663
OMP_ST:71636_!_Escherichia coli K-12 JW0664
OMP_ST:71637_!_Escherichia coli K-12 JW0665
OMP_ST:71638_!_Escherichia coli K-12 JW0667
OMP_ST:71639_!_Escherichia coli K-12 JW0668
OMP_ST:71640_!_Escherichia coli K-12 JW0669
OMP_ST:71641_!_Escherichia coli K-12 JW0673
OMP_ST:71642_!_Escherichia coli K-12 JW0674
OMP_ST:71643_!_Escherichia coli K-12 JW0676
OMP_ST:71644_!_Escherichia coli K-12 JW0679
OMP_ST:71645_!_Escherichia coli K-12 JW0680
OMP_ST:71646_!_Escherichia coli K-12 JW0683
OMP_ST:71647_!_Escherichia coli K-12 JW0684
OMP_ST:71648_!_Escherichia coli K-12 JW0685
OMP_ST:71649_!_Escherichia coli K-12 JW0686
OMP_ST:71650_!_Escherichia coli K-12 JW0687
OMP_ST:71651_!_Escherichia coli K-12 JW0688
OMP_ST:71652_!_Escherichia coli K-12 JW0691
OMP_ST:71653_!_Escherichia coli K-12 JW0692
OMP_ST:71654_!_Escherichia coli K-12 JW0693
OMP_ST:71655_!_Escherichia coli K-12 JW0696
OMP_ST:71656_!_Escherichia coli K-12 JW0697
OMP_ST:71657_!_Escherichia coli K-12 JW0698
OMP_ST:71658_!_Escherichia coli K-12 JW0699
OMP_ST:71659_!_Escherichia coli K-12 JW0700
OMP_ST:71660_!_Escherichia coli K-12 JW0701
OMP_ST:71661_!_Escherichia coli K-12 JW0702
OMP_ST:71662_!_Escherichia coli K-12 JW0703
OMP_ST:71663_!_Escherichia coli K-12 JW0704
OMP_ST:71664_!_Escherichia coli K-12 JW0707
OMP_ST:71665_!_Escherichia coli K-12 JW0709
OMP_ST:71666_!_Escherichia coli K-12 JW0710
OMP_ST:71667_!_Escherichia coli K-12 JW0712
OMP_ST:71668_!_Escherichia coli K-12 JW0717
OMP_ST:71669_!_Escherichia coli K-12 JW0719
OMP_ST:71670_!_Escherichia coli K-12 JW0720
OMP_ST:71671_!_Escherichia coli K-12 JW0721
OMP_ST:71672_!_Escherichia coli K-12 JW0723
OMP_ST:71673_!_Escherichia coli K-12 JW0724
OMP_ST:71674_!_Escherichia coli K-12 JW0725
OMP_ST:71675_!_Escherichia coli K-12 JW0726
OMP_ST:71676_!_Escherichia coli K-12 JW0729
OMP_ST:71677_!_Escherichia coli K-12 JW0732
OMP_ST:71678_!_Escherichia coli K-12 JW0733
OMP_ST:71679_!_Escherichia coli K-12 JW0734
OMP_ST:71680_!_Escherichia coli K-12 JW0736
OMP_ST:71681_!_Escherichia coli K-12 JW0737
OMP_ST:71682_!_Escherichia coli K-12 JW0738
OMP_ST:71683_!_Escherichia coli K-12 JW0740
OMP_ST:71684_!_Escherichia coli K-12 JW0741
OMP_ST:71685_!_Escherichia coli K-12 JW0743
OMP_ST:71686_!_Escherichia coli K-12 JW0744
OMP_ST:71687_!_Escherichia coli K-12 JW0746
OMP_ST:71688_!_Escherichia coli K-12 JW0747
OMP_ST:71689_!_Escherichia coli K-12 JW0748
OMP_ST:71690_!_Escherichia coli K-12 JW0749
OMP_ST:71691_!_Escherichia coli K-12 JW0750
OMP_ST:71692_!_Escherichia coli K-12 JW0752
OMP_ST:71693_!_Escherichia coli K-12 JW0753
OMP_ST:71694_!_Escherichia coli K-12 JW0755
OMP_ST:71695_!_Escherichia coli K-12 JW0756
OMP_ST:71696_!_Escherichia coli K-12 JW0757
OMP_ST:71697_!_Escherichia coli K-12 JW0758
OMP_ST:71698_!_Escherichia coli K-12 JW0759
OMP_ST:71699_!_Escherichia coli K-12 JW0760
OMP_ST:71700_!_Escherichia coli K-12 JW0761
OMP_ST:71701_!_Escherichia coli K-12 JW0762
OMP_ST:71702_!_Escherichia coli K-12 JW0763
OMP_ST:71703_!_Escherichia coli K-12 JW0764
OMP_ST:71704_!_Escherichia coli K-12 JW0766
OMP_ST:71705_!_Escherichia coli K-12 JW0767
OMP_ST:71706_!_Escherichia coli K-12 JW0768
OMP_ST:71707_!_Escherichia coli K-12 JW0769
OMP_ST:71708_!_Escherichia coli K-12 JW0770
OMP_ST:71709_!_Escherichia coli K-12 JW0771
OMP_ST:71710_!_Escherichia coli K-12 JW0772
OMP_ST:71711_!_Escherichia coli K-12 JW0773
OMP_ST:71712_!_Escherichia coli K-12 JW0774
OMP_ST:71713_!_Escherichia coli K-12 JW0777
OMP_ST:71714_!_Escherichia coli K-12 JW0779
OMP_ST:71715_!_Escherichia coli K-12 JW0780
OMP_ST:71716_!_Escherichia coli K-12 JW0781
OMP_ST:71717_!_Escherichia coli K-12 JW0784
OMP_ST:71718_!_Escherichia coli K-12 JW0785
OMP_ST:71719_!_Escherichia coli K-12 JW0786
OMP_ST:71720_!_Escherichia coli K-12 JW0787
OMP_ST:71721_!_Escherichia coli K-12 JW0788
OMP_ST:71722_!_Escherichia coli K-12 JW0790
OMP_ST:71723_!_Escherichia coli K-12 JW0794
OMP_ST:71724_!_Escherichia coli K-12 JW0795
OMP_ST:71725_!_Escherichia coli K-12 JW0796
OMP_ST:71726_!_Escherichia coli K-12 JW0798
OMP_ST:71727_!_Escherichia coli K-12 JW0799
OMP_ST:71728_!_Escherichia coli K-12 JW0800
OMP_ST:71729_!_Escherichia coli K-12 JW0801
OMP_ST:71730_!_Escherichia coli K-12 JW0802
OMP_ST:71731_!_Escherichia coli K-12 JW0803
OMP_ST:71732_!_Escherichia coli K-12 JW0804
OMP_ST:71733_!_Escherichia coli K-12 JW0805
OMP_ST:71734_!_Escherichia coli K-12 JW0806
OMP_ST:71735_!_Escherichia coli K-12 JW0807
OMP_ST:71736_!_Escherichia coli K-12 JW0808
OMP_ST:71737_!_Escherichia coli K-12 JW0811
OMP_ST:71738_!_Escherichia coli K-12 JW0812
OMP_ST:71739_!_Escherichia coli K-12 JW0815
OMP_ST:71740_!_Escherichia coli K-12 JW0816
OMP_ST:71741_!_Escherichia coli K-12 JW0817
OMP_ST:71742_!_Escherichia coli K-12 JW0818
OMP_ST:71743_!_Escherichia coli K-12 JW0819
OMP_ST:71744_!_Escherichia coli K-12 JW0820
OMP_ST:71745_!_Escherichia coli K-12 JW0821
OMP_ST:71746_!_Escherichia coli K-12 JW0822
OMP_ST:71747_!_Escherichia coli K-12 JW0823
OMP_ST:71748_!_Escherichia coli K-12 JW0824
OMP_ST:71749_!_Escherichia coli K-12 JW0826
OMP_ST:71750_!_Escherichia coli K-12 JW0827
OMP_ST:71751_!_Escherichia coli K-12 JW0829
OMP_ST:71752_!_Escherichia coli K-12 JW0831
OMP_ST:71753_!_Escherichia coli K-12 JW0832
OMP_ST:71754_!_Escherichia coli K-12 JW0833
OMP_ST:71755_!_Escherichia coli K-12 JW0834
OMP_ST:71756_!_Escherichia coli K-12 JW0835
OMP_ST:71757_!_Escherichia coli K-12 JW0836
OMP_ST:71758_!_Escherichia coli K-12 JW0837
OMP_ST:71759_!_Escherichia coli K-12 JW0838
OMP_ST:71760_!_Escherichia coli K-12 JW0840
OMP_ST:71761_!_Escherichia coli K-12 JW0841
OMP_ST:71762_!_Escherichia coli K-12 JW0842
OMP_ST:71763_!_Escherichia coli K-12 JW0843
OMP_ST:71764_!_Escherichia coli K-12 JW0844
OMP_ST:71765_!_Escherichia coli K-12 JW0845
OMP_ST:71766_!_Escherichia coli K-12 JW0846
OMP_ST:71767_!_Escherichia coli K-12 JW0847
OMP_ST:71768_!_Escherichia coli K-12 JW0848
OMP_ST:71769_!_Escherichia coli K-12 JW0849
OMP_ST:71770_!_Escherichia coli K-12 JW0850
OMP_ST:71771_!_Escherichia coli K-12 JW0851
OMP_ST:71772_!_Escherichia coli K-12 JW0854
OMP_ST:71773_!_Escherichia coli K-12 JW0855
OMP_ST:71774_!_Escherichia coli K-12 JW0857
OMP_ST:71775_!_Escherichia coli K-12 JW0858
OMP_ST:71776_!_Escherichia coli K-12 JW0859
OMP_ST:71777_!_Escherichia coli K-12 JW0860
OMP_ST:71778_!_Escherichia coli K-12 JW0861
OMP_ST:71779_!_Escherichia coli K-12 JW0863
OMP_ST:71780_!_Escherichia coli K-12 JW0864
OMP_ST:71781_!_Escherichia coli K-12 JW0865
OMP_ST:71782_!_Escherichia coli K-12 JW0866
OMP_ST:71783_!_Escherichia coli K-12 JW0868
OMP_ST:71784_!_Escherichia coli K-12 JW0870
OMP_ST:71785_!_Escherichia coli K-12 JW0872
OMP_ST:71786_!_Escherichia coli K-12 JW0875
OMP_ST:71787_!_Escherichia coli K-12 JW0878
OMP_ST:71788_!_Escherichia coli K-12 JW0879
OMP_ST:71789_!_Escherichia coli K-12 JW0880
OMP_ST:71790_!_Escherichia coli K-12 JW0881
OMP_ST:71791_!_Escherichia coli K-12 JW0883
OMP_ST:71792_!_Escherichia coli K-12 JW0884
OMP_ST:71793_!_Escherichia coli K-12 JW0885
OMP_ST:71794_!_Escherichia coli K-12 JW0886
OMP_ST:71795_!_Escherichia coli K-12 JW0887
OMP_ST:71796_!_Escherichia coli K-12 JW0888
OMP_ST:71797_!_Escherichia coli K-12 JW0889
OMP_ST:71798_!_Escherichia coli K-12 JW0890
OMP_ST:71799_!_Escherichia coli K-12 JW0891
OMP_ST:71800_!_Escherichia coli K-12 JW0892
OMP_ST:71801_!_Escherichia coli K-12 JW0895
OMP_ST:71802_!_Escherichia coli K-12 JW0899
OMP_ST:71803_!_Escherichia coli K-12 JW0900
OMP_ST:71804_!_Escherichia coli K-12 JW0902
OMP_ST:71805_!_Escherichia coli K-12 JW0903
OMP_ST:71806_!_Escherichia coli K-12 JW0904
OMP_ST:71807_!_Escherichia coli K-12 JW0908
OMP_ST:71808_!_Escherichia coli K-12 JW0909
OMP_ST:71809_!_Escherichia coli K-12 JW0910
OMP_ST:71810_!_Escherichia coli K-12 JW0911
OMP_ST:71811_!_Escherichia coli K-12 JW0912
OMP_ST:71812_!_Escherichia coli K-12 JW0914
OMP_ST:71813_!_Escherichia coli K-12 JW0915
OMP_ST:71814_!_Escherichia coli K-12 JW0916
OMP_ST:71815_!_Escherichia coli K-12 JW0918
OMP_ST:71816_!_Escherichia coli K-12 JW0919
OMP_ST:71817_!_Escherichia coli K-12 JW0920
OMP_ST:71818_!_Escherichia coli K-12 JW0922
OMP_ST:71819_!_Escherichia coli K-12 JW0923
OMP_ST:71820_!_Escherichia coli K-12 JW0924
OMP_ST:71821_!_Escherichia coli K-12 JW0925
OMP_ST:71822_!_Escherichia coli K-12 JW0928
OMP_ST:71823_!_Escherichia coli K-12 JW0931
OMP_ST:71824_!_Escherichia coli K-12 JW0932
OMP_ST:71825_!_Escherichia coli K-12 JW0936
OMP_ST:71826_!_Escherichia coli K-12 JW0938
OMP_ST:71827_!_Escherichia coli K-12 JW0939
OMP_ST:71828_!_Escherichia coli K-12 JW0942
OMP_ST:71829_!_Escherichia coli K-12 JW0944
OMP_ST:71830_!_Escherichia coli K-12 JW0945
OMP_ST:71831_!_Escherichia coli K-12 JW0947
OMP_ST:71832_!_Escherichia coli K-12 JW0953
OMP_ST:71833_!_Escherichia coli K-12 JW0956
OMP_ST:71834_!_Escherichia coli K-12 JW0957
OMP_ST:71835_!_Escherichia coli K-12 JW0958
OMP_ST:71836_!_Escherichia coli K-12 JW0959
OMP_ST:71837_!_Escherichia coli K-12 JW0960
OMP_ST:71838_!_Escherichia coli K-12 JW0961
OMP_ST:71839_!_Escherichia coli K-12 JW0963
OMP_ST:71840_!_Escherichia coli K-12 JW0966
OMP_ST:71841_!_Escherichia coli K-12 JW0967
OMP_ST:71842_!_Escherichia coli K-12 JW0968
OMP_ST:71843_!_Escherichia coli K-12 JW0974
OMP_ST:71844_!_Escherichia coli K-12 JW0975
OMP_ST:71845_!_Escherichia coli K-12 JW0976
OMP_ST:71846_!_Escherichia coli K-12 JW0977
OMP_ST:71847_!_Escherichia coli K-12 JW0979
OMP_ST:71848_!_Escherichia coli K-12 JW0980
OMP_ST:71849_!_Escherichia coli K-12 JW0981
OMP_ST:71850_!_Escherichia coli K-12 JW0982
OMP_ST:71851_!_Escherichia coli K-12 JW0983
OMP_ST:71852_!_Escherichia coli K-12 JW0984
OMP_ST:71853_!_Escherichia coli K-12 JW0985
OMP_ST:71854_!_Escherichia coli K-12 JW0986
OMP_ST:71855_!_Escherichia coli K-12 JW0987
OMP_ST:71856_!_Escherichia coli K-12 JW0988
OMP_ST:71857_!_Escherichia coli K-12 JW0989
OMP_ST:71858_!_Escherichia coli K-12 JW0994
OMP_ST:71859_!_Escherichia coli K-12 JW0995
OMP_ST:71860_!_Escherichia coli K-12 JW0997
OMP_ST:71861_!_Escherichia coli K-12 JW0998
OMP_ST:71862_!_Escherichia coli K-12 JW0999
OMP_ST:71863_!_Escherichia coli K-12 JW1001
OMP_ST:71864_!_Escherichia coli K-12 JW1002
OMP_ST:71865_!_Escherichia coli K-12 JW1003
OMP_ST:71866_!_Escherichia coli K-12 JW1004
OMP_ST:71867_!_Escherichia coli K-12 JW1005
